############################################################
# group name of the atoms under study      : all
# total number of atoms in the group       : 512
# dimension of the system                  : 3 D
# number of atoms per unit cell            : 1
# dimension of the FFT mesh                : 8 x 8 x 8
# number of wait steps before measurement  : 500000
# frequency of GFC measurement             : 10
# output result after this many measurement: 50000
# number of processors used by this run    : 4
############################################################
# mapping information between lattice index and atom id
# nx ny nz nucell
8 8 8 1
# l1 l2 l3 k atom_id
0.875 0.125 0.5 0.0705202 -3.51558e-22 -0.0182005 -1.01786e-05 0.0100518 -2.44324e-05 -0.0182005 1.01786e-05 0.0912824 5.41058e-22 0.00577886 -0.00014237 0.0100518 2.44324e-05 0.00577886 0.00014237 0.201069 1.31676e-21
0.875 0.125 0.625 0.055063 0 -0.0126773 2.72707e-06 0.0197359 -5.19973e-05 -0.0126773 -2.72707e-06 0.093228 0 -0.0167694 0.000204141 0.0197359 5.19973e-05 -0.0167694 -0.000204141 0.176942 1.01971e-21
0.875 0.125 0.75 0.0397968 -2.10935e-21 -0.0116583 -2.29584e-05 0.0177004 -6.83491e-05 -0.0116583 2.29584e-05 0.0855062 -1.40915e-21 -0.0292752 -3.61682e-05 0.0177004 6.83491e-05 -0.0292752 3.61682e-05 0.107439 0
0.875 0.125 0.875 0.0306036 7.03117e-22 -0.0144992 -0.000122454 0.00600252 -0.000130288 -0.0144992 0.000122454 0.069399 -2.25991e-20 -0.0228778 -2.99849e-05 0.00600252 0.000130288 -0.0228778 2.99849e-05 0.0417972 -2.81964e-21
0.875 0.25 0 0.0490845 3.51558e-22 -0.018304 1.65909e-05 -0.00932367 5.22277e-05 -0.018304 -1.65909e-05 0.12498 0 -0.0244836 -4.9362e-07 -0.00932367 -5.22277e-05 -0.0244836 4.9362e-07 0.0367653 6.71868e-22
0.875 0.25 0.125 0.0636827 -8.04181e-21 -0.0228338 2.04311e-05 -0.0183356 0.000118461 -0.0228338 -2.04311e-05 0.117873 -9.05483e-22 0.00830962 0.000103288 -0.0183356 -0.000118461 0.00830962 -0.000103288 0.0481483 4.22947e-21
0.875 0.25 0.25 0.0841889 -2.81247e-21 -0.023065 -0.000139739 -0.0169953 0.00012899 -0.023065 0.000139739 0.118068 2.27122e-22 0.0374558 3.06961e-06 -0.0169953 -0.00012899 0.0374558 -3.06961e-06 0.091824 0
0.875 0.25 0.375 0.0931205 7.03117e-22 -0.0216606 0.000149202 -0.00523001 -0.00011825 -0.0216606 -0.000149202 0.127338 0 0.0464621 -8.6649e-05 -0.00523001 0.00011825 0.0464621 8.6649e-05 0.142407 -5.2841e-21
0.875 0.25 0.5 0.0904289 1.40623e-21 -0.016719 -6.28428e-05 0.0107997 9.30828e-05 -0.016719 6.28428e-05 0.140943 -2.49598e-21 0.0264086 1.25252e-07 0.0107997 -9.30828e-05 0.0264086 -1.25252e-07 0.170302 3.68991e-21
0.875 0.25 0.625 0.0751159 0 -0.012722 0.000214457 0.0201413 -6.12098e-07 -0.012722 -0.000214457 0.152074 0 -0.00663697 0.000277518 0.0201413 6.12098e-07 -0.00663697 -0.000277518 0.158313 0
0.875 0.25 0.75 0.0558397 0 -0.0118017 7.05173e-05 0.0178177 -1.24426e-05 -0.0118017 -7.05173e-05 0.150006 0 -0.037354 6.99105e-05 0.0178177 1.24426e-05 -0.037354 -6.99105e-05 0.110225 2.81964e-21
0.875 0.25 0.875 0.0459649 -2.81247e-21 -0.013343 -0.000224618 0.00647026 -0.000555874 -0.013343 0.000224618 0.13739 -9.84131e-21 -0.04207 -6.44138e-05 0.00647026 0.000555874 -0.04207 6.44138e-05 0.0611739 -1.05004e-20
0.875 0.375 0 0.0566653 -1.18036e-21 -0.00795933 -2.46325e-05 -0.00794005 2.60727e-05 -0.00795933 2.46325e-05 0.187362 -1.71584e-21 -0.0468509 5.61006e-06 -0.00794005 -2.60727e-05 -0.0468509 -5.61006e-06 0.0591438 7.04911e-22
0.875 0.375 0.125 0.0715307 -7.03117e-22 -0.0114543 2.08068e-05 -0.0189012 5.06566e-05 -0.0114543 -2.08068e-05 0.175219 -2.00085e-21 -0.0113353 7.29992e-05 -0.0189012 -5.06566e-05 -0.0113353 -7.29992e-05 0.0701047 -2.11473e-21
0.875 0.375 0.25 0.0939774 1.75779e-22 -0.0123028 1.13475e-05 -0.0170897 5.86571e-05 -0.0123028 -1.13475e-05 0.168034 0 0.0312256 4.94068e-05 -0.0170897 -5.86571e-05 0.0312256 -4.94068e-05 0.100778 -1.17517e-21
0.875 0.375 0.375 0.105869 -2.81247e-21 -0.00898731 -0.00027472 -0.0062502 0.000243229 -0.00898731 0.00027472 0.166667 3.62062e-21 0.0571507 4.13948e-05 -0.0062502 -0.000243229 0.0571507 -4.13948e-05 0.127341 5.63929e-21
0.875 0.375 0.5 0.111482 5.27338e-21 -0.00665855 5.04076e-05 0.0123853 -0.000263715 -0.00665855 -5.04076e-05 0.173212 -1.95527e-21 0.0437843 -4.9212e-05 0.0123853 0.000263715 0.0437843 4.9212e-05 0.143295 -4.5556e-21
0.875 0.375 0.625 0.0894428 8.78896e-23 -0.00150136 5.56616e-05 0.0210568 4.35996e-05 -0.00150136 -5.56616e-05 0.182766 2.04087e-21 0.0122093 -0.000172109 0.0210568 -4.35996e-05 0.0122093 0.000172109 0.127735 0
0.875 0.375 0.75 0.069306 -3.84517e-23 -0.000881838 9.74686e-06 0.0205339 -5.17892e-05 -0.000881838 -9.74686e-06 0.188513 0 -0.0292735 -7.48792e-05 0.0205339 5.17892e-05 -0.0292735 7.48792e-05 0.0987728 0
0.875 0.375 0.875 0.0571044 3.51558e-22 -0.00351744 2.82829e-05 0.008555 3.03851e-05 -0.00351744 -2.82829e-05 0.190447 8.86408e-22 -0.0536371 -6.11573e-05 0.008555 -3.03851e-05 -0.0536371 6.11573e-05 0.0695194 2.81964e-21
0.875 0.5 0 0.0567652 3.51558e-22 0.00639595 -4.11306e-05 -0.00704684 -7.44815e-05 0.00639595 4.11306e-05 0.19016 1.17831e-21 -0.0530878 1.80463e-05 -0.00704684 7.44815e-05 -0.0530878 -1.80463e-05 0.0705131 7.04911e-22
0.875 0.5 0.125 0.0706999 8.78896e-23 0.00427463 -2.63395e-05 -0.0183289 -1.41239e-05 0.00427463 2.63395e-05 0.193016 -1.06222e-21 -0.0311541 2.09394e-05 -0.0183289 1.41239e-05 -0.0311541 -2.09394e-05 0.0982409 -7.04911e-22
0.875 0.5 0.25 0.0930154 2.19724e-23 0.0038913 -8.7612e-06 -0.0175385 -1.74622e-05 0.0038913 8.7612e-06 0.183332 0 0.0123514 -1.19076e-05 -0.0175385 1.74622e-05 0.0123514 1.19076e-05 0.127721 -5.24401e-22
0.875 0.5 0.375 0.108706 0 0.00845424 -3.10449e-05 -0.00884527 -4.23872e-06 0.00845424 3.10449e-05 0.1726 -9.70743e-22 0.0454213 -8.48582e-06 -0.00884527 4.23872e-06 0.0454213 8.48582e-06 0.141145 0
0.875 0.5 0.5 0.104943 -7.03117e-22 0.0117591 -7.08208e-05 0.00841179 0.000128142 0.0117591 7.08208e-05 0.163856 3.49952e-21 0.0539197 2.15646e-05 0.00841179 -0.000128142 0.0539197 -2.15646e-05 0.126963 0
0.875 0.5 0.625 0.0933182 0 0.0144299 5.32596e-05 0.0197296 -3.2181e-05 0.0144299 -5.32596e-05 0.167294 -2.27994e-22 0.0308268 4.28963e-06 0.0197296 3.2181e-05 0.0308268 -4.28963e-06 0.100609 -1.35023e-21
0.875 0.5 0.75 0.0730494 -3.51558e-22 0.013892 -2.15732e-05 0.0199218 0.000191569 0.013892 2.15732e-05 0.175014 -9.98089e-22 -0.0108498 1.44724e-05 0.0199218 -0.000191569 -0.0108498 -1.44724e-05 0.0722539 0
0.875 0.5 0.875 0.0574051 0 0.0105335 6.20321e-05 0.00957619 4.96335e-06 0.0105335 -6.20321e-05 0.183226 -1.09395e-21 -0.0456493 -1.68721e-05 0.00957619 -4.96335e-06 -0.0456493 1.68721e-05 0.0580441 7.04911e-22
0.875 0.625 0 0.0453345 2.81247e-21 0.0160191 0.000147283 -0.00642529 0.000444744 0.0160191 -0.000147283 0.143794 3.23405e-20 -0.0441037 -3.33307e-05 -0.00642529 -0.000444744 -0.0441037 3.33307e-05 0.0627166 1.662e-20
0.875 0.625 0.125 0.0560188 1.40623e-21 0.0143397 9.22231e-05 -0.0180888 5.41821e-05 0.0143397 -9.22231e-05 0.155645 0 -0.0393535 1.87132e-05 -0.0180888 -5.41821e-05 -0.0393535 -1.87132e-05 0.112356 7.04911e-22
0.875 0.625 0.25 0.0728113 -3.07614e-22 0.0150776 1.3843e-05 -0.0188499 -1.38854e-05 0.0150776 -1.3843e-05 0.153533 0 -0.00564638 0.000144812 -0.0188499 1.38854e-05 -0.00564638 -0.000144812 0.156722 7.99979e-22
0.875 0.625 0.375 0.0911303 -1.40623e-21 0.018049 8.9939e-05 -0.00802441 -0.000136732 0.018049 -8.9939e-05 0.140407 -4.84022e-21 0.0264058 -0.000264775 -0.00802441 0.000136732 0.0264058 0.000264775 0.168253 0
0.875 0.625 0.5 0.0935496 -1.40623e-21 0.0256576 -0.000164097 0.00618534 -0.000159993 0.0256576 0.000164097 0.127955 -1.12732e-20 0.0468613 -0.000212393 0.00618534 0.000159993 0.0468613 0.000212393 0.143744 -3.36484e-22
0.875 0.625 0.625 0.0828631 -5.62494e-21 0.0251433 0.000159444 0.0178305 -0.000211953 0.0251433 -0.000159444 0.116663 1.41918e-20 0.0370867 0.000116221 0.0178305 0.000211953 0.0370867 -0.000116221 0.0911365 6.56182e-21
0.875 0.625 0.75 0.0633445 -4.48997e-21 0.027074 9.0259e-06 0.0189423 7.76494e-05 0.027074 -9.0259e-06 0.122044 -2.42674e-21 0.00992612 2.95268e-05 0.0189423 -7.76494e-05 0.00992612 -2.95268e-05 0.0479653 0
0.875 0.625 0.875 0.048099 -2.36184e-21 0.0204546 -2.9353e-06 0.00964156 -3.33773e-05 0.0204546 2.9353e-06 0.127243 -5.27582e-22 -0.0250597 -4.36864e-05 0.00964156 3.33773e-05 -0.0250597 4.36864e-05 0.0356673 0
0.875 0.75 0 0.0312509 -5.62494e-21 0.0181783 0.00014984 -0.00739001 0.000228238 0.0181783 -0.00014984 0.0786957 4.84323e-20 -0.0278527 -2.20982e-05 -0.00739001 -0.000228238 -0.0278527 2.20982e-05 0.0433137 6.80586e-21
0.875 0.75 0.125 0.0403966 0 0.0120659 2.28512e-05 -0.0162535 6.31489e-05 0.0120659 -2.28512e-05 0.0856306 0 -0.0277508 -5.56314e-05 -0.0162535 -6.31489e-05 -0.0277508 5.56314e-05 0.1044 0
0.875 0.75 0.25 0.0560914 3.51558e-22 0.0138062 4.61045e-05 -0.0166714 1.62035e-05 0.0138062 -4.61045e-05 0.0953427 2.65448e-21 -0.0151604 2.69315e-05 -0.0166714 -1.62035e-05 -0.0151604 -2.69315e-05 0.168107 0
0.875 0.75 0.375 0.0686424 3.51558e-22 0.0182001 8.36577e-05 -0.00749028 6.08107e-05 0.0182001 -8.36577e-05 0.0887815 0 0.00541125 5.61111e-05 -0.00749028 -6.08107e-05 0.00541125 -5.61111e-05 0.194337 6.15028e-22
0.875 0.75 0.5 0.0747668 0 0.0252155 -8.18776e-05 0.00620034 -4.82164e-05 0.0252155 8.18776e-05 0.0781062 5.63661e-21 0.024066 -0.000117262 0.00620034 4.82164e-05 0.024066 0.000117262 0.174328 7.98028e-21
0.875 0.75 0.625 0.0634989 -3.01994e-23 0.0256934 -2.34373e-07 0.0167797 5.56036e-05 0.0256934 2.34373e-07 0.0614864 0 0.0283055 9.30601e-05 0.0167797 -5.56036e-05 0.0283055 -9.30601e-05 0.105218 0
0.875 0.75 0.75 0.0495435 -7.91007e-21 0.0266638 2.93761e-06 0.0188056 -5.04592e-05 0.0266638 -2.93761e-06 0.0562977 3.30487e-21 0.0183942 3.46411e-05 0.0188056 5.04592e-05 0.0183942 -3.46411e-05 0.0436818 0
0.875 0.75 0.875 0.0356118 1.64793e-21 0.021783 -2.84975e-07 0.00933403 -1.00035e-05 0.021783 2.84975e-07 0.0606937 2.76082e-21 -0.00519186 6.48585e-06 0.00933403 1.00035e-05 -0.00519186 -6.48585e-06 0.0158799 -1.76228e-22
0.875 0.875 0 0.0224029 0 0.00497821 0.000142713 -0.00628276 0.000138759 0.00497821 -0.000142713 0.0163462 -1.12732e-20 -0.00408431 -0.000184411 -0.00628276 -0.000138759 -0.00408431 0.000184411 0.0195051 0
0.875 0.875 0.125 0.0314437 -2.81247e-21 0.00104457 6.186e-05 -0.0164653 -5.34409e-05 0.00104457 -6.186e-05 0.030439 1.28172e-22 -0.00970411 -2.52842e-05 -0.0164653 5.34409e-05 -0.00970411 2.52842e-05 0.0842444 1.84922e-21
0.875 0.875 0.25 0.0454959 2.52754e-22 0.000637424 0.000289709 -0.01548 7.84081e-05 0.000637424 -0.000289709 0.0428973 -3.52288e-22 -0.00924899 -2.76423e-05 -0.01548 -7.84081e-05 -0.00924899 2.76423e-05 0.159171 -3.30071e-21
0.875 0.875 0.375 0.0560346 0 0.00606224 -2.26147e-05 -0.00611497 -4.76338e-05 0.00606224 2.26147e-05 0.0490163 0 -0.00379148 -6.17544e-05 -0.00611497 4.76338e-05 -0.00379148 6.17544e-05 0.210305 0
0.875 0.875 0.5 0.0573501 0 0.011731 -4.27837e-05 0.00736162 6.11746e-06 0.011731 4.27837e-05 0.0441483 -4.40361e-23 0.00415368 -5.62824e-06 0.00736162 -6.11746e-06 0.00415368 5.62824e-06 0.206575 0
0.875 0.875 0.625 0.0497312 0 0.0162188 -5.77837e-06 0.0162133 9.53362e-06 0.0162188 5.77837e-06 0.0312032 -7.04577e-22 0.00926988 -7.19854e-05 0.0162133 -9.53362e-06 0.00926988 7.19854e-05 0.134903 0
0.875 0.875 0.75 0.0358533 -5.96631e-21 0.0158981 -2.12342e-05 0.0180906 1.90099e-05 0.0158981 2.12342e-05 0.017845 -1.18897e-21 0.0104225 -7.69621e-07 0.0180906 -1.90099e-05 0.0104225 7.69621e-07 0.0597696 -1.86165e-21
0.875 0.875 0.875 0.0254742 0 0.0116621 1.64438e-05 0.00836917 -2.91226e-05 0.0116621 -1.64438e-05 0.0124732 -1.40915e-21 0.00473686 1.2352e-05 0.00836917 2.91226e-05 0.00473686 -1.2352e-05 0.00903088 -1.40982e-21
############################################################
# Current time step                      : 3500000
# Total number of measurements           : 300000
# Average temperature of the measurement : 299.37
# Boltzmann constant under current units : 8.61734e-05
# basis vector A1 = [2.56874 0 0]
# basis vector A2 = [1.2781 2.22459 0]
# basis vector A3 = [1.2781 0.737909 2.09736]
############################################################
# qx	 qy 	 qz 		 Phi(q)
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0.125 0.0056126 0 7.41374e-05 0.000279127 0.000164897 1.89784e-07 7.41374e-05 -0.000279127 0.00568266 0 6.96784e-05 -3.16131e-06 0.000164897 -1.89784e-07 6.96784e-05 3.16131e-06 0.0337643 2.32088e-23
0 0 0.25 0.0186978 0 -0.000132978 0.000167911 0.000598832 -1.27747e-05 -0.000132978 -0.000167911 0.0187314 -2.2022e-23 0.000269542 -6.48146e-05 0.000598832 1.27747e-05 0.000269542 6.48146e-05 0.109268 -1.45839e-22
0 0 0.375 0.0315461 -1.08349e-21 0.000812059 -0.000340596 0.00100756 5.34795e-05 0.000812059 0.000340596 0.0315054 1.40941e-21 0.000456102 1.12775e-05 0.00100756 -5.34795e-05 0.000456102 -1.12775e-05 0.181857 -2.69312e-22
0 0 0.5 0.0397543 0 0.000278961 0 0.00114319 0 0.000278961 0 0.0380673 0 0.000690259 0 0.00114319 0 0.000690259 0 0.222698 0
0 0 0.625 0.0315461 1.08349e-21 0.000812059 0.000340596 0.00100756 -5.34795e-05 0.000812059 -0.000340596 0.0315054 -1.40941e-21 0.000456102 -1.12775e-05 0.00100756 5.34795e-05 0.000456102 1.12775e-05 0.181857 2.69312e-22
0 0 0.75 0.0186978 0 -0.000132978 -0.000167911 0.000598832 1.27747e-05 -0.000132978 0.000167911 0.0187314 2.2022e-23 0.000269542 6.48146e-05 0.000598832 -1.27747e-05 0.000269542 -6.48146e-05 0.109268 1.45839e-22
0 0 0.875 0.0056126 0 7.41374e-05 -0.000279127 0.000164897 -1.89784e-07 7.41374e-05 0.000279127 0.00568266 0 6.96784e-05 3.16131e-06 0.000164897 1.89784e-07 6.96784e-05 -3.16131e-06 0.0337643 -2.32088e-23
0 0.125 0 0.00557124 0 0.000229903 -1.45457e-05 0.000128857 5.86712e-06 0.000229903 1.45457e-05 0.0302096 -1.9029e-21 -0.00870993 8.94184e-06 0.000128857 -5.86712e-06 -0.00870993 -8.94184e-06 0.0085049 0
0 0.125 0.125 0.0144163 0 0.000482442 0.000220908 -0.000161526 -0.000282227 0.000482442 -0.000220908 0.0252881 0 0.00792449 1.55261e-05 -0.000161526 0.000282227 0.00792449 -1.55261e-05 0.0198254 0
0 0.125 0.25 0.0299175 -5.84416e-23 0.000336431 5.53993e-05 0.000586961 -3.84842e-06 0.000336431 -5.53993e-05 0.0322706 8.80878e-23 0.0192643 -2.12031e-05 0.000586961 3.84842e-06 0.0192643 2.12031e-05 0.0850485 1.47255e-23
0 0.125 0.375 0.0448793 2.10426e-21 0.00129249 0.000641829 0.000926245 -0.0001427 0.00129249 -0.000641829 0.044796 0 0.0194351 -5.52384e-06 0.000926245 0.0001427 0.0194351 5.52384e-06 0.163652 0
0 0.125 0.5 0.0470666 -8.7882e-23 0.000573897 -4.79219e-05 0.00129211 -6.3545e-05 0.000573897 4.79219e-05 0.0591442 -7.04703e-22 0.00918723 -0.00012214 0.00129211 6.3545e-05 0.00918723 0.00012214 0.215607 -1.89275e-22
0 0.125 0.625 0.0375611 0 0.000531388 3.5734e-05 0.00100186 2.95974e-05 0.000531388 -3.5734e-05 0.0627208 4.40439e-23 -0.00590729 9.15556e-06 0.00100186 -2.95974e-05 -0.00590729 -9.15556e-06 0.192403 1.50726e-22
0 0.125 0.75 0.0221964 4.3941e-23 0.000392891 2.82898e-05 0.000609952 -3.55126e-05 0.000392891 -2.82898e-05 0.0554976 1.40941e-21 -0.0180148 6.76586e-05 0.000609952 3.55126e-05 -0.0180148 -6.76586e-05 0.134624 -4.72272e-21
0 0.125 0.875 0.00864945 5.49262e-24 0.000270583 -1.30496e-05 0.000192587 1.44281e-05 0.000270583 1.30496e-05 0.0439509 -3.52351e-22 -0.0208514 -7.91042e-06 0.000192587 -1.44281e-05 -0.0208514 7.91042e-06 0.058698 0
0 0.25 0 0.0198374 1.75764e-22 0.000655328 -0.000152564 0.000249383 -0.000351414 0.000655328 0.000152564 0.098708 5.0789e-21 -0.0282129 3.70636e-05 0.000249383 0.000351414 -0.0282129 -3.70636e-05 0.0282054 0
0 0.25 0.125 0.0297494 1.43235e-22 0.00073744 5.27626e-05 0.000254174 0.00014781 0.00073744 -5.27626e-05 0.0901859 -1.65616e-23 -0.00139686 1.25766e-06 0.000254174 -0.00014781 -0.00139686 -1.25766e-06 0.0260204 -8.25992e-24
0 0.25 0.25 0.0483049 1.75764e-22 0.000646665 -0.000212869 0.000824328 0.000300219 0.000646665 0.000212869 0.0882005 -5.06893e-22 0.0277875 9.02573e-05 0.000824328 -0.000300219 0.0277875 -9.02573e-05 0.0691364 0
0 0.25 0.375 0.0657802 -3.51528e-22 0.00112812 0.0001733 0.00100848 -0.000194436 0.00112812 -0.0001733 0.0952794 1.40941e-21 0.0397477 -2.66538e-05 0.00100848 0.000194436 0.0397477 2.66538e-05 0.133331 0
0 0.25 0.5 0.0664174 8.7882e-23 0.00106758 5.41879e-05 0.00120467 -4.76134e-05 0.00106758 -5.41879e-05 0.109328 1.40941e-21 0.0292079 6.11353e-05 0.00120467 4.76134e-05 0.0292079 -6.11353e-05 0.180245 0
0 0.25 0.625 0.0562797 0 0.00091347 -7.18651e-05 0.000995981 4.94161e-06 0.00091347 7.18651e-05 0.118908 2.3009e-22 0.00335906 7.31397e-05 0.000995981 -4.94161e-06 0.00335906 -7.31397e-05 0.18694 0
0 0.25 0.75 0.0370784 4.3941e-23 0.00092169 -4.46173e-05 0.000641457 3.31238e-06 0.00092169 4.46173e-05 0.125686 0 -0.0236428 -1.87635e-05 0.000641457 -3.31238e-06 -0.0236428 1.87635e-05 0.142923 -6.65361e-22
0 0.25 0.875 0.0215837 5.49262e-23 0.000678249 8.93448e-06 0.000211208 -3.52219e-05 0.000678249 -8.93448e-06 0.112602 0 -0.0367563 -4.93316e-05 0.000211208 3.52219e-05 -0.0367563 4.93316e-05 0.0759409 -1.33179e-22
0 0.375 0 0.0321043 1.40611e-21 0.00107521 0.00010476 0.000245709 0.000393078 0.00107521 -0.00010476 0.167791 0 -0.0476843 -5.30928e-05 0.000245709 -0.000393078 -0.0476843 5.30928e-05 0.0489183 -4.12316e-21
0 0.375 0.125 0.04307 0 0.0010875 0.00014337 -0.00022957 0.000482101 0.0010875 -0.00014337 0.161348 1.6963e-21 -0.0218039 -1.22784e-05 -0.00022957 -0.000482101 -0.0218039 1.22784e-05 0.0457476 3.52423e-22
0 0.375 0.25 0.0670291 0 0.00136349 3.02426e-05 0.000258586 -8.08126e-05 0.00136349 -3.02426e-05 0.152298 0 0.0189028 3.0531e-05 0.000258586 8.08126e-05 0.0189028 -3.0531e-05 0.0753201 0
0 0.375 0.375 0.0818428 1.40611e-21 0.0022209 -0.000595775 -8.26022e-05 0.000945427 0.0022209 0.000595775 0.15299 0 0.0473455 4.08293e-06 -8.26022e-05 -0.000945427 0.0473455 -4.08293e-06 0.120234 1.80486e-21
0 0.375 0.5 0.0898459 -1.75764e-22 0.00137724 -9.39982e-05 0.00138411 8.81419e-05 0.00137724 9.39982e-05 0.163414 6.96003e-21 0.0502393 -0.000145038 0.00138411 -8.81419e-05 0.0502393 0.000145038 0.155877 0
0 0.375 0.625 0.0787812 2.74631e-24 0.00151077 -2.52747e-05 0.000914 -7.36602e-06 0.00151077 2.52747e-05 0.1713 0 0.0214129 8.69915e-05 0.000914 7.36602e-06 0.0214129 -8.69915e-05 0.15657 1.41572e-21
0 0.375 0.75 0.057619 0 0.00132779 -0.000121426 0.000567075 0.000166967 0.00132779 0.000121426 0.179772 3.94837e-22 -0.0167731 -5.92141e-06 0.000567075 -0.000166967 -0.0167731 5.92141e-06 0.129491 -9.03155e-23
0 0.375 0.875 0.0378149 2.19705e-23 0.00121387 1.56173e-05 0.000155437 3.86113e-05 0.00121387 -1.56173e-05 0.176867 0 -0.0459883 -9.30353e-05 0.000155437 -3.86113e-05 -0.0459883 9.30353e-05 0.0820819 0
0 0.5 0 0.037377 0 0.00134093 0 0.000288399 0 0.00134093 0 0.19604 0 -0.0558522 0 0.000288399 0 -0.0558522 0 0.0564466 0
0 0.5 0.125 0.0463817 3.29557e-23 0.00131679 1.76603e-05 0.00026324 -1.4114e-05 0.00131679 -1.76603e-05 0.197297 7.9262e-23 -0.0399889 -2.02718e-05 0.00026324 1.4114e-05 -0.0399889 2.02718e-05 0.0708368 -1.60229e-23
0 0.5 0.25 0.0686909 -8.7882e-23 0.00147903 -3.49266e-05 0.000448704 5.06715e-05 0.00147903 3.49266e-05 0.191566 0 0.000687502 -9.60312e-05 0.000448704 -5.06715e-05 0.000687502 9.60312e-05 0.0971448 4.40529e-23
0 0.5 0.375 0.0873957 -8.7882e-23 0.00167274 -7.45391e-05 0.0009287 7.38245e-05 0.00167274 7.45391e-05 0.184131 -5.52294e-22 0.0419241 4.46086e-06 0.0009287 -7.38245e-05 0.0419241 -4.46086e-06 0.128782 -1.15775e-22
0 0.5 0.5 0.0999649 0 0.00252617 0 0.000155656 0 0.00252617 0 0.184202 0 0.062069 0 0.000155656 0 0.062069 0 0.141334 0
0 0.5 0.625 0.0873957 8.7882e-23 0.00167274 7.45391e-05 0.0009287 -7.38245e-05 0.00167274 -7.45391e-05 0.184131 5.52294e-22 0.0419241 -4.46086e-06 0.0009287 7.38245e-05 0.0419241 4.46086e-06 0.128782 1.15775e-22
0 0.5 0.75 0.0686909 8.7882e-23 0.00147903 3.49266e-05 0.000448704 -5.06715e-05 0.00147903 -3.49266e-05 0.191566 0 0.000687502 9.60312e-05 0.000448704 5.06715e-05 0.000687502 -9.60312e-05 0.0971448 -4.40529e-23
0 0.5 0.875 0.0463817 -3.29557e-23 0.00131679 -1.76603e-05 0.00026324 1.4114e-05 0.00131679 1.76603e-05 0.197297 -7.9262e-23 -0.0399889 2.02718e-05 0.00026324 -1.4114e-05 -0.0399889 -2.02718e-05 0.0708368 1.60229e-23
0 0.625 0 0.0321043 -1.40611e-21 0.00107521 -0.00010476 0.000245709 -0.000393078 0.00107521 0.00010476 0.167791 0 -0.0476843 5.30928e-05 0.000245709 0.000393078 -0.0476843 -5.30928e-05 0.0489183 4.12316e-21
0 0.625 0.125 0.0378149 -2.19705e-23 0.00121387 -1.56173e-05 0.000155437 -3.86113e-05 0.00121387 1.56173e-05 0.176867 0 -0.0459883 9.30353e-05 0.000155437 3.86113e-05 -0.0459883 -9.30353e-05 0.0820819 0
0 0.625 0.25 0.057619 0 0.00132779 0.000121426 0.000567075 -0.000166967 0.00132779 -0.000121426 0.179772 -3.94837e-22 -0.0167731 5.92141e-06 0.000567075 0.000166967 -0.0167731 -5.92141e-06 0.129491 9.03155e-23
0 0.625 0.375 0.0787812 -2.74631e-24 0.00151077 2.52747e-05 0.000914 7.36602e-06 0.00151077 -2.52747e-05 0.1713 0 0.0214129 -8.69915e-05 0.000914 -7.36602e-06 0.0214129 8.69915e-05 0.15657 -1.41572e-21
0 0.625 0.5 0.0898459 1.75764e-22 0.00137724 9.39982e-05 0.00138411 -8.81419e-05 0.00137724 -9.39982e-05 0.163414 -6.96003e-21 0.0502393 0.000145038 0.00138411 8.81419e-05 0.0502393 -0.000145038 0.155877 0
0 0.625 0.625 0.0818428 -1.40611e-21 0.0022209 0.000595775 -8.26022e-05 -0.000945427 0.0022209 -0.000595775 0.15299 0 0.0473455 -4.08293e-06 -8.26022e-05 0.000945427 0.0473455 4.08293e-06 0.120234 -1.80486e-21
0 0.625 0.75 0.0670291 0 0.00136349 -3.02426e-05 0.000258586 8.08126e-05 0.00136349 3.02426e-05 0.152298 0 0.0189028 -3.0531e-05 0.000258586 -8.08126e-05 0.0189028 3.0531e-05 0.0753201 0
0 0.625 0.875 0.04307 0 0.0010875 -0.00014337 -0.00022957 -0.000482101 0.0010875 0.00014337 0.161348 -1.6963e-21 -0.0218039 1.22784e-05 -0.00022957 0.000482101 -0.0218039 -1.22784e-05 0.0457476 -3.52423e-22
0 0.75 0 0.0198374 -1.75764e-22 0.000655328 0.000152564 0.000249383 0.000351414 0.000655328 -0.000152564 0.098708 -5.0789e-21 -0.0282129 -3.70636e-05 0.000249383 -0.000351414 -0.0282129 3.70636e-05 0.0282054 0
0 0.75 0.125 0.0215837 -5.49262e-23 0.000678249 -8.93448e-06 0.000211208 3.52219e-05 0.000678249 8.93448e-06 0.112602 0 -0.0367563 4.93316e-05 0.000211208 -3.52219e-05 -0.0367563 -4.93316e-05 0.0759409 1.33179e-22
0 0.75 0.25 0.0370784 -4.3941e-23 0.00092169 4.46173e-05 0.000641457 -3.31238e-06 0.00092169 -4.46173e-05 0.125686 0 -0.0236428 1.87635e-05 0.000641457 3.31238e-06 -0.0236428 -1.87635e-05 0.142923 6.65361e-22
0 0.75 0.375 0.0562797 0 0.00091347 7.18651e-05 0.000995981 -4.94161e-06 0.00091347 -7.18651e-05 0.118908 -2.3009e-22 0.00335906 -7.31397e-05 0.000995981 4.94161e-06 0.00335906 7.31397e-05 0.18694 0
